wkt_geom,direccion,barrio,comuna,mas_info,materiales
Point (101996.42475700000068173 103084.41854899999452755),"Scalabrini Ortiz, Raul Av. 78",Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (102476.98193100000207778 104060.13395099999615923),Serrano 1029,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (101679.44657600000209641 103428.03778400000010151),Serrano 295,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (102115.43322999999509193 103798.67842700000619516),Serrano 669,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (102287.19521200000599492 103922.94916899999952875),Serrano 841,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (100857.13271400000667199 103325.38207199999305885),Sunchales 565,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (100575.76553099999728147 103066.77164500000071712),Sunchales 883,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (102540.68616899999324232 104253.16631299999426119),Thames 1188,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (102122.70005800000217278 103965.35257899999851361),Thames 778,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (102409.05482900000060908 104273.47412600000097882),Uriarte 1118,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (102251.98380600000382401 104151.43738699999812525),Uriarte 958,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (102632.48441200000524987 103009.31308799999533221),Vera 107,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (101789.30552900000475347 104085.53260900000168476),Vera 1237,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (101713.08641899999929592 104016.27084700000705197),Villarroel 1249,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (101595.44264199999452103 102668.42045400000642985),"Virasoro, Valentin 1345",Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (101457.4115929999970831 102855.06223700000555255),"Virasoro, Valentin 1571",Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (101265.90440899999521207 103104.36765400000149384),"Virasoro, Valentin 1791",Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (101157.69849599999724887 103244.34439199999906123),"Virasoro, Valentin 1953",Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (101951.09627300000283867 102970.5380040000018198),Warnes Av. 344,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (101855.9482480000006035 103018.06554300000425428),Warnes Av. 452,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (101481.86503000000084285 103177.63837699999567121),Warnes Av. 750,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (101241.2545280000049388 103274.52838299999712035),Warnes Av. 912,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (102258.19540599999891128 102830.53439899999648333),Warnes Av. 99,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (103451.45978699999977835 103617.87007699999958277),Cordoba Av. 4171,Villa Crespo,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97153.65336339999339543 103521.81833199999528006),Argerich 3356,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98513.47803129999374505 103034.93701199999486562),Arregui 2385,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98297.26565600000321865 102887.06106100000033621),Arregui 2557,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98070.00479649999761023 102730.92791699999361299),Arregui 2739,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97718.46340059999783989 102489.60198799999488983),Arregui 3065,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97500.33888389999628998 102340.5221670000028098),Arregui 3247,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97221.76193500000226777 102152.48329699999885634),Arregui 3549,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96965.94867460000386927 101977.19723700000031386),Arregui 3789,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98607.30438099999446422 102587.09033399999316316),"Artigas, Jose Gervasio, Gral.	2301",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97809.26104430000123102 103081.64668099999835249),Baigorria 2735,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97009.86555479999515228 102520.34075400000438094),Baigorria 3505,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96905.99204890000692103 102447.84968699999444652),Baigorria 3619,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96680.47031340000103228 102285.42778899999393616),Baigorria 3827,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96731.01048420000006445 103471.23557600000640377),"Beiro, Francisco Av. 3270",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96462.8688657000020612 103270.22758500000054482),"Beiro, Francisco Av. 3480",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96213.09800539999559987 103098.86813699999765959),"Beiro, Francisco Av. 3677",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98847.64211800000339281 102733.85697399999480695),Biarritz 2283,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98448.80566589999943972 102471.59537100000306964),Biarritz 2631,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98832.60176730000239331 102864.75914199999533594),"Carranza, Adolfo P. 2228",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98680.09601660000043921 102762.91786000000138301),"Carranza, Adolfo P. 2384",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98482.19357719999970868 102632.73166700000001583),"Carranza, Adolfo P. 2552",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98229.60202560000470839 102483.85695400000258815),"Carranza, Adolfo P. 2754",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96633.9770416999963345 102951.25290999999560881),Concordia 3127,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97966.44441569999617059 102957.20260999999300111),Condarco 2772,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96504.88669499999377877 102377.80984299999545328),"Gonzalez, Joaquin v. 2766",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96620.87724180000077467 103069.44502600000123493),"Gutierrez, Ricardo 3451",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97339.46894059999613091 102945.24197000000276603),Helguera 2845,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97188.5694906999997329 101859.67282500000146683),"Lamarca, Emilio 2150",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97027.30884680000599474 102096.45456899999408051),"Lamarca, Emilio 2372",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96408.14836330000252929 102988.70272099999419879),"Lamarca, Emilio 3258",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98664.78219329999410547 102888.48193999999784864),Lascano 2332,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98403.62636660000134725 102715.44013099999574479),Lascano 2568,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97922.18897550000110641 102426.49360499999602325),Lascano 2964,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97728.00596559999394231 102297.4950550000066869),Lascano 3138,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97499.77986150000651833 102143.30894800000532996),Lascano 3350,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97002.69033880000642966 101806.18845099999452941),Lascano 3826,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97582.55281189999368507 103471.46346600000106264),"Lozano, Pedro 2737",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97254.87839549999625888 103224.85581900000397582),"Lozano, Pedro 3050",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96848.31439640000462532 102932.18451300000015181),"Lozano, Pedro 3406",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96562.95477529999334365 102725.8251109999982873),"Lozano, Pedro 3720",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96435.6663535999978194 102631.68524299999990035),"Lozano, Pedro 3834",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97289.5880922000069404 102025.77549299999373034),Martin Pescador 2202,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97880.45233299999381416 103436.22474799999326933),Melincue 2545,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97696.29591440000513103 103293.66105300000344869),Melincue 2722,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97033.90163639999809675 102826.64550600000075065),Melincue 3305,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96833.11471959999471437 102681.98485700000310317),Melincue 3587,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96744.47191269999893848 102618.19854700000723824),Melincue 3655,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96579.67152030000579543 102489.96588099999644328),Melincue 3805,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97692.80845939999562688 103400.61843899999803398),Nazarre 2700,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97431.72722660000727046 103226.09273299999767914),Nazarre 2923,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96881.04701700000441633 102827.61819399999512825),Nazarre 3447,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96567.58465190000424627 102602.01193900000362191),Nazarre 3767,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97952.13223240000661463 102522.19349900000088383),Nazca Av. 2538,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98040.13535810000030324 103381.74628799999481998),Nogoya 2458,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97830.72579969999787863 103233.9180659999983618),Nogoya 2650,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97496.93111770000541583 102998.64865200000349432),Nogoya 2998,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96913.98723359999712557 102587.89714000000094529),Nogoya 3548,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96720.71545980000519194 102451.19818199999281205),Nogoya 3754,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98186.63041820000216831 103265.29531899999710731),"Rivas, Gral. 2474",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98252.9434019000036642 103436.58248899999307469),San Martin Av. 4404,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97695.69739980000304058 103526.8285500000056345),San Martin Av. 4988,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98309.73446789999434259 103064.59735399999772198),Santo Tome 2481,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97989.02214080000703689 102837.99753599999530707),Santo Tome 2765,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97747.56320469999627676 102667.76127299999643583),Santo Tome 2991,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97525.68882450000091922 102511.87131000000226777),Santo Tome 3165,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97331.44255259999772534 102376.18842799999401905),Santo Tome 3327,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98054.25549769999634009 103088.87613400000554975),"Sastre, Marcos 2618",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97765.67447929999616463 102885.63889600000402424),"Sastre, Marcos 2880",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97613.89642299999832176 102778.64760599999863189),"Sastre, Marcos 3002",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97468.98556180000014137 102676.93346600000222679),"Sastre, Marcos 3140",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97164.52685880000353791 102462.14111300000513438),"Sastre, Marcos 3428",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96962.91475670000363607 102321.61493999999947846),"Sastre, Marcos 3668",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96829.59417070000199601 102223.23231900000246242),"Sastre, Marcos 3770",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97104.36548170000605751 103401.60641900000337046),Simbron 3084,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96836.9298385000001872 103221.73150399999576621),Simbron 3293,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96303.59392040000238921 102852.06619699999282602),Simbron 3727,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98122.66212670000095386 102538.97672799999418203),Terrada 2497,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97539.1859997999999905 103373.93418900000688154),Terrada 3178,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97450.38845929999661166 103547.5149950000050012),Terrada 3381,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98679.23804609999933746 103029.56444000000192318),Terrero 3079,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98477.25961940000706818 102893.16679299999668729),Terrero 3261,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97289.64036469999700785 103369.59024999999382999),Tinogasta 2980,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97047.28189040000142995 103194.99156500000390224),Tinogasta 3174,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96469.80238619999727234 102779.43520100000023376),Tinogasta 3760,Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96929.41604369999549817 103443.71126199999707751),"Varela, Jose Pedro 3156",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96679.03474630000710022 103273.36878800000704359),"Varela, Jose Pedro 3355",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96453.53365840000333264 103099.75253100000554696),"Varela, Jose Pedro 3544",Villa Del Parque,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94179.68559389999427367 102323.08392999999341555),Cervantes 3896,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94942.17462229999364354 102447.40514299999631476),Allende 3748,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96210.28502910000679549 103601.29175999999279156),Asuncion 3487,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96018.18475339999713469 103458.07139300000562798),Asuncion 3635,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95877.44399770000018179 103352.49881299999833573),Asuncion 3757,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95670.66159590000461321 103187.69776599999750033),Asuncion 3940,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94887.78697620000457391 102613.42557700000179466),Asuncion 4673,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94577.44898089999333024 102364.88908399999490939),Asuncion 4948,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94298.94952290000219364 102134.4684689999994589),Asuncion 5140,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94105.35593039999366738 101974.42382599999837112),Asuncion 5262,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95174.07648499999777414 104808.09193100000265986),Bacon 5403,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95339.2324291999975685 103714.44325500000559259),Bahia Blanca 4515,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95348.20897639999748208 104907.91072499999427237),Bazurco 3412,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95916.40547050000168383 102876.49793500000669155),"Beiro, Francisco Av. 3937",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95660.58464329999696929 102688.35031500000332016),"Beiro, Francisco Av. 4201",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95504.26958750000630971 102569.62691900000208989),"Beiro, Francisco Av. 4355",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95386.35437620000448078 102464.06698099999630358),"Beiro, Francisco Av. 4422",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95174.80759300000499934 102306.34183299999858718),"Beiro, Francisco Av. 4630",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94916.81521440000506118 102130.82863400000496767),"Beiro, Francisco Av. 4827",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94680.79425380000611767 101959.10548300000664312),"Beiro, Francisco Av. 5061",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94397.82945659999677446 101752.56454900000244379),"Beiro, Francisco Av. 5249",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94598.32445509999524802 102171.59413899999344721),Bermudez 3421,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95576.7678483000054257 104702.62137399999483023),"Cabezon, Jose Leon 3388",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95289.07786770000529941 104500.0009730000019772),"Cabezon, Jose Leon 3605",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94886.40243410000402946 104188.04879499999515247),"Cabezon, Jose Leon 3990",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95075.89610080000420567 101244.45067900000140071),"Calderon De La Barca, Pedro 2469",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96462.11002350000489969 103727.68857699999352917),Campana 3857,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95337.94481760000053328 102697.90494999999646097),"Cantilo, Jose Luis 4381",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95103.00367710000136867 102527.43906099999730941),"Cantilo, Jose Luis 4593",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94776.79216420000011567 102282.25256500000250526),"Cantilo, Jose Luis 4851",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94466.8222243000054732 102027.76372299999638926),"Cantilo, Jose Luis 5115",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94282.64851189999899361 101876.68341899999359157),"Cantilo, Jose Luis 5235",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95954.29521450000174809 103658.38375300000188872),"Carril, Salvador Maria Del Av. 3591",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95202.14227609999943525 103096.26114699999743607),"Carril, Salvador Maria Del Av. 4297",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94739.63995680000516586 102751.85272300000360701),"Carril, Salvador Maria Del Av. 4699",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94554.16710069999680854 102613.66104599999380298),"Carril, Salvador Maria Del Av. 4857",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94343.07018080000125337 102443.43089699999836739),"Carril, Salvador Maria Del Av. 4993",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95712.06450180000683758 103066.43195399999967776),Chivilcoy Av. 3669,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95343.39270569999644067 105070.5899760000029346),Cochrane 3341,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95985.93887810000160243 103837.92369199999666307),Concordia 4232,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95786.35094210000534076 103887.55923600000096485),"Cubas, Jose 3596",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95631.91556429999764077 103772.29612499999348074),"Cubas, Jose 3716",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95029.67384410000522621 103334.20223900000564754),"Cubas, Jose 4291",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94837.85903380000672769 103190.8621489999932237),"Cubas, Jose 4451",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94603.4135186000057729 103015.65916199999628589),"Cubas, Jose 4663",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95449.34625689999666065 102870.58813400000508409),Fernandez De Enciso 3777,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95250.92599139999947511 104721.21995699999388307),Franco 3545,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95128.00753180000174325 104629.66709000000264496),Franco 3645,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95243.4924310000060359 104077.21477200000663288),"Gonzalez, Joaquin v. 4826",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95740.38326309999683872 104553.61908499999844935),Griveo 3339,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95583.82029659999534488 104436.64003799999773037),Griveo 3479,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95466.54360720000113361 104348.69742900000710506),Griveo 3579,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95019.1751494000054663 104005.57224300000234507),Griveo 3994,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94854.41453510000428651 103883.23583900000085123),Griveo 4164,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95038.33410670000012033 103544.39416399999754503),Gualeguaychu 4569,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95493.34097469999687746 103546.01621299999533221),Habana 3870,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95350.20730860000185203 103448.96811499999603257),Habana 4033,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95184.49719809999805875 103314.87141199999314267),Habana 4202,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94811.81430870000622235 103036.44798799999989569),Habana 4534,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94481.72800630000710953 102790.23846599999524187),Habana 4804,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95551.55401019999408163 101886.69034299999475479),"Juarez, Benito 3005",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
